name,category,address,address2,city,state,ccaa,postal,country,phone,lat,lng,hours1,hours2,web,features,codsa,codat
Carrefour Express Calle Ancha,Supermercado Carrefour Express,"Calle Ancha, 31",,Cádiz,Cádiz,Andalucía,11001,es,914 908 900,36.5331356,-6.2972076,"de 08:30 a 21:30, sábados de 09:00 a 21:30",de 09:00 a 21:30 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/calle-ancha-31-cadiz-s.aspx,Entrega a domicilio,5499,6425
Carrefour Express Avenida la Salle,Supermercado Carrefour Express,"Avenida la Salle, 24",,Plasencia,Cáceres,Extremadura,10600,es,914 908 900,40.0325987,-6.0848218,de 09:00 a 21:30. El 05/01 abre de 09:00 a 21:00,de 09:00 a 15:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/avenida-la-salle-plasencia-s.aspx,Entrega a domicilio,3350,4567
Carrefour Express Tejón y Rodríguez,Supermercado Carrefour Express,"Calle Tejón y Rodriguez, 1",,Málaga,Málaga,Andalucía,29008,es,624088677,36.7233293,-4.4211739,de 09:00 a 01:00,de 10:00 a 01:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/tejon-y-rodriguez-malaga-s.aspx,"Entrega a domicilio,Punto de reciclaje",3348,4568
Carrefour Express EESS Lavalle,Supermercado Carrefour Express CEPSA,"Avenida de Navarra, 151",,Aspe,Alicante,Comunidad Valenciana,03680,es,914 908 900,38.3537579,-0.7723748,de 06:00 a 21:00,de 07:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/lavalle-aspe_alicante-cepsa-s.aspx,,3859,4581
Carrefour Express Calle Pablo Iglesias,Supermercado Carrefour Express,"Calle Pablo Iglesias, 49, bajo",,Barcelona,Barcelona,Cataluña / Catalunya,08016,es,914 908 900,41.444241,2.1821274,de 09:00 a 23:00,de 09:00 a 23:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/calle-pablo-iglesias-barcelona-s.aspx,"Entrega a domicilio,Punto de reciclaje",3361,4574
Carrefour Express EESS Nuestra Señora del Castillo,Supermercado Carrefour Express CEPSA,"Avenida José Fernández Ruiz, 60",,Lebrija,Sevilla,Andalucía,41740,es,914 908 900,36.9202112,-6.06577,de 06:00 a 21:00,de 06:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/nuestra-senora-del-castillo-lebrija-cepsa-s.aspx,,3861,4496
Carrefour Express Baixada de la Plana,Supermercado Carrefour Express,"Calle Baixada de la Plana, 16",,Barcelona,Barcelona,Cataluña / Catalunya,08032,es,914 908 900,41.428912,2.1593376,de 09:00 a 22:00,de 09:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/baixada-de-la-plana-barcelona-s.aspx,"Entrega a domicilio,Punto de reciclaje",5398,5753
Carrefour Express EESS Amurrio,Supermercado Carrefour Express CEPSA,"Carretera A-624, km 37.8",,Amurrio,Álava,País Vasco/ Euskadi,01470,es,914 908 900,43.03189,-2.96761,de 06:00 a 21:00,de 06:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/amurrio-alava-cepsa-s.aspx,Centro de lavado de coches,4657,5676
Carrefour BIO Calle Velarde,Supermercado Carrefour BIO,"Calle Velarde, 1",,Madrid,Madrid,Comunidad de Madrid,28004,es,685484282,40.4266864,-3.7017599,de 09:30 a 22:00,de 10:30 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-bio/calle-velarde-madrid_-_s.aspx,,2868,4571
Carrefour Valle Real,Hipermercado,"Carretera N 635, km 2,7",,Maliaño,Cantabria,Cantabria,39600,es,644918473,43.4278444,-3.8381944444444445,de 09:00 a 22:00,de 10:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/valle-real.aspx,"Carrefour Drive,Gasolinera Carrefour,Servicios financieros Carrefour",0223,4333
Carrefour Segovia,Hipermercado,"Carretera de Madrid, s/n",Polígono Industrial El Cerro,Segovia,Segovia,Castilla y León,40006,es,656187876,40.9212778,-4.113038888888888,de 09:00 a 22:00,de 10:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/segovia.aspx,"Accesibilidad,Administración de Loterías,Aparcamiento,Cajas de autopago,Cajeros automáticos,Cambiador de bebé,Click_Collect,Entrega a domicilio,Fila única,Financiación fácil,Gasolinera Carrefour,Kiosco ONCE,Oficina de Correos,Parafarmacia,Platos preparados,Punto de reciclaje,Restaurantes,Revelado Kodak,Sala de lactancia Carrefour,Salas de cine,Sillas portabebé,Sushi Carrefour,Taller de bicicletas,Tartas de encargo,Telefonía móvil,Transporte público,Wifi gratis",0226,4334
Carrefour Sa Coma,Hipermercado,Avinguda de les Palmeres,Solar EQ_1 - Sa Coma,Sant Llorenç des Cardassar,Illes Balears,Islas Baleares / Illes Balears,07530,es,695772419,39.5800194,3.3729833333333334,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/sa-coma.aspx,Carrefour Drive,0255,4451
Carrefour Express Pablo Mayayo,Supermercado Carrefour Express,"Calle Pablo Mayayo, 34",,Algeciras,Cádiz,Andalucía,11201,es,914 908 900,36.131958,-5.446638,de 09:00 a 22:00,de 09:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/pablo-mayayo-algeciras-s.aspx,Entrega a domicilio,5436,6358
Carrefour Express EESS Son Sunyer,Supermercado Carrefour Express CEPSA,"Camino de las Maravillas, s/n",,Palma de Mallorca,Illes Balears,Islas Baleares / Illes Balears,07608,es,914 908 900,39.52117,2.74936,de 06:00 a 15:00,de 06:00 a 15:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/son-sunyer-llucmajor-cepsa-s.aspx,,3875,4601
"Carrefour Express Calle Estafeta, 1",Supermercado Carrefour Express,"Calle Estafeta, 1",,Pamplona,Navarra,Navarra,31001,es,914 908 900,42.81847,-1.64285,de 09:00 a 21:30,de 09:00 a 21:00 (de 09:00 a 14:00 si abre medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/calle-estafeta-1-pamplona-s.aspx,"Entrega a domicilio,Punto de reciclaje",3546,5091
Carrefour Express EESS Torrejón de la Calzada,Supermercado Carrefour Express CEPSA,"Calle Real, 2",,Torrejón de la Calzada,Madrid,Comunidad de Madrid,28991,es,914 908 900,40.20344,-3.79874,de 09:00 a 21:00,de 09:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/torrejon-de-la-calzada-madrid-cepsa-s.aspx,,3843,4283
"Carrefour Express Calle Conde Duque, 1",Supermercado Carrefour Express,"Calle Conde Duque, 1",,Madrid,Madrid,Comunidad de Madrid,28015,es,914 908 900,40.42585,-3.71163,de 08:00 a 22:30,de 10:00 a 22:00 (de 09:00 a 14:00 si abre medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/calle-conde-duque-1-madrid-s.aspx,Entrega a domicilio,3355,4506
EESS Segovia,Estación de Servicio,Carretera San Rafael N-603,,Segovia,Segovia,,40006,es,914 908 900,40.9236402,-4.1107064,24 H,24 H,,,0226_g,
EESS Valle Real,Estación de Servicio,"Calle Alday, 5.",,Maliaño,Cantabria,,39600,es,914 908 900,43.429068,-3.837119,24 H,24 H,,,0223_g,
Carrefour Infante,Hipermercado,"Avenida Lope de Vega, s/n",,Murcia,Murcia,Murcia,30011,es,602594921,37.9804694,-1.1120166666666667,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/infante-murcia.aspx,"Carrefour Drive,Gasolinera Carrefour,Taller de bicicletas",0246,4448
Carrefour Antequera,Hipermercado,"Carretera de Sevilla Nacional 343, Km 6,5",,Antequera,Málaga,Andalucía,29200,es,631388962,37.02615,-4.571944444444444,de 09:00 a 22:00,de 10:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/antequera.aspx,"Aparcamiento,Cajeros automáticos,Carrefour Drive,Entrega a domicilio,Fila única,Gasolinera Carrefour,Instalación y montaje,Taller de bicicletas,Wifi gratis",0229,4380
Carrefour Ciudad Real,Hipermercado,"Avenida Europa, 45",,Ciudad Real,Ciudad Real,Castilla-La Mancha,13005,es,602515485,38.98075,-3.915411111111111,de 09:00 a 22:00,de 10:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/ciudad-real.aspx,"Carrefour Drive,Gasolinera Carrefour",0232,4393
Carrefour Express EESS El Paular en Rascafría,Supermercado Carrefour Express CEPSA,"Carretera C-604, Km. 24",,Rascafría,Madrid,Comunidad de Madrid,28740,es,914 908 900,40.90714,-3.87622,de 07:00 a 21:00,de 07:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/el-paular-en-rascafria-madrid-cepsa-s.aspx,,3872,4158
Carrefour Express Avenida de Alemania,Supermercado Carrefour Express,"Avenida Alemania, 24",,Huelva,Huelva,Andalucía,21002,es,914 908 900,37.257545,-6.956301,de 08:30 a 22:00,de 10:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/avenida-alemania-24-huelva-s.aspx,,3379,4585
Carrefour Express Cerro Gordo,Supermercado Carrefour Express,"Plaza Conde de la Torre del Fresno, 2",,Badajoz,Badajoz,Extremadura,06008,es,914 908 900,38.88877,-6.90214,de 10:00 a 21:00,de 10:00 a 15:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/cerro-gordo-badajoz-s.aspx,,3388,4598
Carrefour Express Calle Sopranis,Supermercado Carrefour Express,"Calle Sopranis, 1",,Cádiz,Cádiz,Andalucía,11005,es,914 908 900,36.5295148,-6.2923859,de 09:00 a 22:00,de 10:00 a 22:00 (de 09:00 a 14:00 si abre medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/calle-sopranis-cadiz-s.aspx,Entrega a domicilio,5645,6072
Carrefour Express EESS Punta Prima,Supermercado Carrefour Express CEPSA,"UR Punta Prima N 332, KM 52,1 MI",,Orihuela,Alicante,Comunidad Valenciana,03300,es,914 908 900,37.94325,-0.71803,de 06:00 a 21:00,de 06:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/punta-prima-orihuela-cepsa-s.aspx,,5228,5558
Carrefour Express EESS ASA Marbella,Supermercado Carrefour Express CEPSA,"Avenida Severo Ochoa, 55",,Marbella,Málaga,Andalucía,29600,es,914 908 900,36.50931,-4.87378,de 07:00 a 21:00,de 07:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/asa-marbella-malaga-cepsa-s.aspx,,3662,00S6
Carrefour Market Leyre ,Supermercado Carrefour Market,"Calle Leyre, 14",,Pamplona,Navarra,Navarra,31002,es,656187019,42.81443,-1.63894,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/leyre_s.aspx,Entrega a domicilio,6816,4559
EESS Antequera,Estación de Servicio,"Carretera de Sevilla N-343, Km 6,5.",,Antequera,Málaga,,29200,es,914 908 900,37.026179,-4.573617,24 H,24 H,,,,
EESS Ciudad Real,Estación de Servicio,"Avenida Europa, 4.",,Ciudad Real,Ciudad Real,,13004,es,914 908 900,38.985851,-3.914383,de 08:00 a 22:00,"de 09:00 a 21:00 (abierto todos excepto 01/01, 06/01, 01/05 y 25/12)",,,,
EESS Infante,Estación de Servicio,"Calle Senda Estrecha, 23.",,Murcia,Murcia,,30011,es,914 908 900,37.9798225,-1.1117327,de 08:00 a 22:00,"de 09:00 a 21:00 (abierto todos excepto 01/01, 06/01, 01/05 y 25/12)",,,,
Carrefour Express Desengaño,Supermercado Carrefour Express,"Calle Desengaño, 12",,Madrid,Madrid,Comunidad de Madrid,28004,es,914 908 900,40.42093,-3.70318,de 09:00 a 23:00,de 10:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/desenganio-madrid-s.aspx,Entrega a domicilio,3372,4623
Carrefour Market Calle Orense,Supermercado Carrefour Market,"Calle Orense, 48",,Madrid,Madrid,Comunidad de Madrid,28020,es,656191780,40.457417,-3.6945848,de 07:00 a 01:00,de 07:00 a 01:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/calle-orense-madrid_-_s.aspx,"Accesibilidad,Aparcamiento,Carrefour Drive,Consigna automática,Entrega a domicilio,Platos preparados,Punto de reciclaje,Sillas portabebé,Sushi Carrefour",6803,4572
Carrefour Express Ajo - Benedicto Ruiz,Supermercado Carrefour Express,"Avenida Benedicto Ruiz, 517",,Ajo,Cantabria,Cantabria,39170,es,914 908 900,43.48076,-3.61307,de 09:00 a 22:00,de 09:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/ajo-benedicto-ruiz-cantabria-s.aspx,Entrega a domicilio,3373,4624
Carrefour Express Dr. Manuel Ruiz Maya,Supermercado Carrefour Express,"Calle Doctor Ruiz Maya, 4",,Córdoba,Córdoba,Andalucía,14004,es,914 908 900,37.8777691,-4.7891424,de 09:00 a 15:00 y de 18:30 a 22:00,de 10:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/doctor-manuel-ruiz-maya-cordoba-s.aspx,"Entrega a domicilio,Punto de reciclaje",3371,4620
Carrefour Express EESS San Manuel - Peligros,Supermercado Carrefour Express CEPSA,Avenida Reina Sofía s/n,,Peligros,Granada,Andalucía,18210,es,914 908 900,37.229821,-3.637171,de 07:00 a 21:00,de 07:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/san-manuel-peligros-granada-cepsa-s.aspx,,3855,4630
Carrefour Son Cotoner,Hipermercado,Joan Muntaner i Bujosa,Urbanitzacio Son Cotoner,Mallorca,Illes Balears,Islas Baleares / Illes Balears,07006,es,657793354,39.5827361,2.633263888888889,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/son-cotoner.aspx,"Accesibilidad,Aparcamiento,Cambiador de bebé,Cargador gratis,Entrega a domicilio,Fila única,Financiación fácil,Punto de reciclaje,Revelado Kodak,Sillas portabebé,Telefonía móvil,Wifi gratis",0251,4449
Carrefour Express EESS Fuente la Reina,Supermercado Carrefour Express CEPSA,"Calle Andalucía, 115",,Aranjuez,Madrid,Comunidad de Madrid,28300,es,914 908 900,40.02628,-3.60537,de 09:00 a 21:00,de 09:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/fuente-la-reina-aranjuez-cepsa-s.aspx,,3871,4146
Carrefour Express EESS Moraleja ,Supermercado Carrefour Express CEPSA,"Carretera C 526 Km 45,7",,Moraleja,Cáceres,Extremadura,10840,es,914 908 900,40.06342,-6.65106,de 09:00 a 21:00,de 09:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/moraleja-caceres-cepsa-s.aspx,,3863,4639
Carrefour Express Músico Peydró,Supermercado Carrefour Express,"Calle Músico Peydró, 13",,Valencia,Valencia,Comunidad Valenciana,46001,es,914 908 900,39.471962,-0.378108,de 09:00 a 22:00,de 09:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/carrefour_express_calle_musico_peydro.aspx,Entrega a domicilio,3392,4645
Carrefour Express EESS Campoamor II,Supermercado Carrefour Express CEPSA,"Carretera N-332, P.K.46",,Orihuela,Alicante,Comunidad Valenciana,03300,es,914 908 900,38.082882,-0.937293,de 06:00 a 21:00,de 06:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/orihuela-campoamor-2-cepsa-s.aspx,,3868,4628
Carrefour Express Calle Real - San Fernando,Supermercado Carrefour Express,"Calle Real, 90",,San Fernando,Cádiz,Andalucía,11100,es,914 908 900,36.463455,-6.199037,de 09:00 a 22:00,de 10:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/calle-real-90-cadiz-s.aspx,Entrega a domicilio,2595,6155
Carrefour Express EESS Casabermeja,Supermercado Carrefour Express CEPSA,"Cr N-331, PK 147,8",,Casabermeja,Málaga,Andalucía,29160,es,914 908 900,36.89783,-4.42933,de 06:00 a 21:00,de 06:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/casabermeja-malaga-cepsa-s.aspx,,3856,4211
Carrefour Express EESS CTM Málaga,Supermercado Carrefour Express CEPSA,Polígono Industrial Trevelez,"Calle Offenbach, s/n",Málaga,Málaga,Andalucía,29010,es,914 908 900,36.71283,-4.51192,de 09:00 a 21:00,de 09:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/ctm-malaga-cepsa-s.aspx,,3853,4503
EESS El Saler,Estación de Servicio,"Avenida del Profesor Lopez Piñero, 16.",,Valencia,Valencia,,46013,es,914 908 900,39.4524915,-0.3577756,24 H,24 H,,,,
Carrefour Express EESS Pilar de la Horadada II,Supermercado Carrefour Express CEPSA,"Carretera CV-9246 (antigua 353), P.K. 33,5",Dirección Pilar de la Horadada,Pilar de la Horadada,Alicante,Comunidad Valenciana,03190,es,914 908 900,37.871322,-0.80049,de 06:00 a 21:00,de 06:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/pilar-de-la-horadada-ii-alicante-cepsa-s.aspx,,3889,4654
Carrefour Express Calle Palomares - Algete,Supermercado Carrefour Express,"Calle Mira al Río 21, 23, 25","CV Calle Palomares, 11",Algete,Madrid,Comunidad de Madrid,28110,es,675083014,40.5973226,-3.5007241,de 08:30 a 22:00,de 08:30 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/algete-madrid-s.aspx,"Entrega a domicilio,Punto de reciclaje",2874,4669
Carrefour Express Perales del Río,Supermercado Carrefour Express,"Calle Groenlandia, 2",Perales del Río,Getafe,Madrid,Comunidad de Madrid,28909,es,675083057,40.32344,-3.66112,de 08:30 a 22:00,de 08:30 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/perales-del-rio-getafe-s.aspx,"Entrega a domicilio,Punto de reciclaje",2877,4676
Carrefour Express Kareaga Goikoa,Supermercado Carrefour Express,"KAREAGA GOIKOA, 46-48",,Basauri,Vizcaya,País Vasco/ Euskadi,48015,es,914 908 900,43.23604,-2.89151,de 09:00 a 21:00,de 10:00 a 20:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/kareaga-goikoa-basauri-s.aspx,Entrega a domicilio,2428,5797
Carrefour Express EESS Trujillo I,Supermercado Carrefour Express CEPSA,"CR N-V, P.K. 45,200. Dirección Mérida.",Junto a la estación CEPSA,Trujillo,Cáceres,Extremadura,10200,es,914 908 900,39.51845649148906,-5.835512347514952,de 09:00 a 21:00,de 09:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/trujillo-1-caceres-cepsa-s.aspx,,3892,4670
Carrefour Express EESS Palmeres,Supermercado Carrefour Express CEPSA,"CR N-330 A (Ocaña), km 4","Calle Rioja, s/n",Alicante,Alicante,Comunidad Valenciana,03114,es,914 908 900,38.34361,-0.54511,de 06:00 a 21:00,de 06:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/palmeres-bacarot-alicante-cepsa-s.aspx,,3897,4677
Carrefour Express San Juan de Dios,Supermercado Carrefour Express,"Calle San Juan de Dios, 24",,Granada,Granada,Andalucía,18001,es,687653726,37.18078,-3.60254,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/san-juan-de-dios-granada-s.aspx,"Entrega a domicilio,Punto de reciclaje",3391,4675
"Carrefour Express Conde Peñalver, 63",Supermercado Carrefour Express,"Calle Conde de Peñalver, 63","CV Calle Maldonado, 56",Madrid,Madrid,Comunidad de Madrid,28006,es,639182689,40.433327,-3.6750149,de 08:30 a 00:00,de 08:30 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/conde-penalver-63-madrid-s.aspx,Entrega a domicilio,5401,6307
"Carrefour Express Calle Ferrers, 38",Supermercado Carrefour Express,"Calle Ferrerers, 38",,Vilafranca del Penedés,Barcelona,Cataluña / Catalunya,08720,es,914 908 900,41.34785,1.69929,de 08:00 a 22:30,de 08:00 a 22:30 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/calle-ferrers-38-villafranca-del-penedes-s.aspx,Entrega a domicilio,3384,4653
"Carrefour Express San Joaquín, 8",Supermercado Carrefour Express,"Calle San Joaquín, 8",,Madrid,Madrid,Comunidad de Madrid,28004,es,914 908 900,40.42472,-3.70133,de 09:00 a 23:00. El 13/05/2026 cierra a las 22:00,de 10:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/san-joaquin-8-madrid-s.aspx,,3381,4657
"Carrefour Express María de Guzmán, 57",Supermercado Carrefour Express,"Calle de María de Guzman, 57",,Madrid,Madrid,Comunidad de Madrid,28003,es,914 908 900,40.44408,-3.69681,de 09:00 a 22:00,de 10:00 a 21:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/maria-de-guzman-57-madrid-s.aspx,,3386,4689
