osm_id,nome,marca,filial,tipo_comercio,amenidade,morada_completa,rua,numero_porta,codigo_postal,cidade,suburbio,estado,pais,telefone,email,website,horario,entrega,auto_checkout,estacionamento,acessibilidade_cadeira_rodas,latitude,longitude
node/6710829725,Mercadona,Mercadona,,supermarket,,Avinguda de Joan Carles I 86-90,Avinguda de Joan Carles I,86-90,7590,Capdepera,,,,+34 971663389,,https://www.mercadona.es,Mo-Sa 09:00-22:00; Su 09:00-15:00,,,,yes,39.7042038,3.4492188
node/6712501385,Mercadona,Mercadona,,supermarket,,Calle Explanada de la Estación 1,Calle Explanada de la Estación,1,29002,,,,,,,,Mo-Sa 10:00-22:00,,,,yes,36.7123674,-4.4323742
node/6724076296,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,39.5069651,-0.3657176
node/6760370750,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,41.5126442,2.1066786
node/6761811693,Mercadona,Mercadona,,supermarket,,Carrer de los Castillejos 388,Carrer de los Castillejos,388,8025,Barcelona,,,,+34 938876713,,https://www.mercadona.es/,Mo-Sa 09:00-21:30,,,,,41.4126764,2.1704059
node/6771814709,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,"Mo-Th, Sa 09:00-21:30",,,,,42.7822257,-7.4181796
node/6914471685,Mercadona,Mercadona,,supermarket,,Avenida Juan Pablo II 21-23,Avenida Juan Pablo II,21-23,,,,,,+34 958 69 14 00,,https://www.mercadona.es,Mo 09:00-15:00; We-Sa 09:00-21:30,,,,,37.1981764,-3.6122988
node/6919732546,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,37.2498921,-1.867135
node/6919839039,Mercadona,Mercadona,,supermarket,,Calle Olivo 32,Calle Olivo,32,13001,Ciudad Real,,,,+34 926210512,,https://info.mercadona.es/,Mo-Sa 09:00-21:30,,,,,38.9830364,-3.93254
node/6919839050,Mercadona,Mercadona,,supermarket,,Calle de la Paloma 4,Calle de la Paloma,4,13001,Ciudad Real,,,,+34 926252782,,https://info.mercadona.es/,Mo-Sa 09:00-21:30,,,,yes,38.9854979,-3.9271361
node/6919839052,Mercadona,Mercadona,,supermarket,,Calle Inmaculada Concepción 8,Calle Inmaculada Concepción,8,13003,Ciudad Real,,,,+34 926223783,,https://info.mercadona.es/,Mo-Sa 09:00-21:30,,,,,38.9890868,-3.9236039
node/6925562886,Mercadona,Mercadona,,supermarket,,,,,46940,,,,,,,https://www.mercadona.es/,Mo-Sa 09:00-21:30,,,,,39.492191,-0.4666408
node/6972657404,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,38.7420613,-0.4399458
node/6997447769,Mercadona,Mercadona,,supermarket,,Carrer de Sant Vicent Màrtir 79,Carrer de Sant Vicent Màrtir,79,46007,València,,,,+34 96 352 00 86,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,39.4674936,-0.3801377
node/7007615513,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,39.4483975,-0.3888356
node/7049880690,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,43.5080881,-8.2166097
node/7052377374,Mercadona,Mercadona,,supermarket,,Carrer d'Ager 6,Carrer d'Ager,6,8207,Sabadell,,,,,,,,,,,,41.5709492,2.0820138
node/7083790385,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,41.6007626,2.2906059
node/7095989071,Mercadona,Mercadona,,supermarket,,Carrer d'Azorin s/n,Carrer d'Azorin,s/n,46900,Torrent,,,,,,,,,,,,39.433735,-0.478934
node/7095989079,Mercadona,Mercadona,,supermarket,,Avinguda Al Vedat 93,Avinguda Al Vedat,93,46900,Torrent,,,,,,https://www.mercadona.es,,,,,,39.4331034,-0.4707552
node/7095989082,Mercadona,Mercadona,,supermarket,,Carrer de José Iturbi 8,Carrer de José Iturbi,8,46900,Torrent,,,,,,https://www.mercadona.es,,,,,,39.4388096,-0.4617495
node/7133978081,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,yes,40.3314312,-1.105529
node/7139888313,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,40.39199,-3.6558086
node/7142724885,Mercadona,Mercadona,,supermarket,,Calle del Pintor Juan Gris 3,Calle del Pintor Juan Gris,3,28020,,,,,,,,"Mo-Sa 09:00-15:00, 16:00-21:00",,,,,40.4572884,-3.6913828
node/7155051545,Mercadona,Mercadona,,supermarket,,Calle del Río Chico 1,Calle del Río Chico,1,5004,Ávila,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,40.6619446,-4.6790936
node/7176627185,Mercadona,Mercadona,,supermarket,,Calle de Ayala 89,Calle de Ayala,89,,,,,,,,,,,,,,40.4274152,-3.6728208
node/7296748145,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,38.6864437,-4.1031097
node/7298600444,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,38.2722356,-0.7182932
node/7304680428,Mercadona,Mercadona,,supermarket,,Carrer del Baró de Maials 6,Carrer del Baró de Maials,6,25005,Lleida,,,,,,,,,,,,41.6211807,0.6377703
node/7342928273,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,,38.6858235,-4.1031212
node/7470363360,Mercadona,Mercadona,,supermarket,,Calle Galíndez de Carvajal 5,Calle Galíndez de Carvajal,5,29014,,,,,,,,Mo-Sa 09:00-21:30,,,,,36.7527916,-4.4237614
node/7514400677,Mercadona,Mercadona,,supermarket,,,,,29014,,,,,,,,Mo-Sa 09:00-21:30; PH off,,,,,36.7423242,-4.4222377
node/7519076659,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,,41.3623354,2.0952309
node/7525220285,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,41.4108343,2.1886822
node/7529253172,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,41.4173813,2.1883954
node/7564377129,Mercadona,Mercadona,,supermarket,,Rodriguez Arias kalea 17,Rodriguez Arias kalea,17,,,,,,+34 944 14 30 98,,https://www.mercadona.es,Mo-Fr 09:15-21:15,,,,yes,43.2619075,-2.9357815
node/7614921488,Mercadona,Mercadona,,supermarket,,,,,,,,,,+34 958 54 13 08,,https://www.mercadona.es,Mo-Sa 09:00-22:00,,,,,37.2113524,-3.6223037
node/7640614046,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,39.9888881,-0.0469826
node/7820925513,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,37.3249079,-4.3737503
node/7836913823,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,37.2640167,-6.9427921
node/7875046348,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,41.5124185,-5.7417946
node/7880406977,Mercadona,Mercadona,,supermarket,,Plaça de la Mare,Plaça de la Mare,,8390,Montgat,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:00,,,,yes,41.4724418,2.2844735
node/7989011197,Mercadona,Mercadona,,supermarket,,,,,8025,,,,,+34 938876713,,,Mo-Sa 09:00-21:30,,,,,41.4130073,2.1706868
node/8184617417,Mercadona,Mercadona,,supermarket,,,,,,,,,,+34 900500103,,https://www.mercadona.es,Mo-Sa 09:00-21:00,,,,,41.3902948,2.1758174
node/8237049957,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,yes,43.5317528,-5.6629273
node/8242484172,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,,41.5929426,-4.7247318
node/8251986919,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,41.4034828,2.1722801
node/8262228175,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,40.6525893,-4.0073988
node/8388129591,Mercadona,Mercadona,,supermarket,,Carrer de Sants,Carrer de Sants,,8028,Barcelona,,,,,,https://www.mercadona.es,Mo-Sa 08:30-21:00,,,,yes,41.3756118,2.1313618
node/8416551117,Mercadona,Mercadona,,supermarket,,Avenida Europa,Avenida Europa,,12600,,,,,+34 964 18 22 28,,,Mo-Sa 09:00-21:30,,,,,39.815257,-0.2299464
node/8463558417,Mercadona,Mercadona,,supermarket,,Pl. de la Sagrada Família 11,Pl. de la Sagrada Família,11,,,,,,,,,,,,,,41.4031708,2.1724151
node/8490240035,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,38.8713433,-6.986154
node/8526305298,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,yes,27.8484421,-15.4380608
node/8564933017,Supermercado Eurospar,Mercadona,,supermarket,,,,,,,,,,,,https://www.fragadis.es/,Mo-Sa 09:00-21:30,,,,,38.5035265,-0.2374606
node/8644195951,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,41.5377038,2.4339062
node/8672717598,Mercadona,Mercadona,,supermarket,,Avinguda del Científic Avel·lí Corma 6,Avinguda del Científic Avel·lí Corma,6,12593,Moncofa,,,ES,,,https://www.mercadona.com,Mo-Sa 09:00-21:30,,,,,39.8051446,-0.1409844
node/8693332888,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,yes,41.4697577,2.0616813
node/8765997144,Mercadona,Mercadona,,supermarket,,Parque Bahía Real 2,Parque Bahía Real,2,39600,Maliaño,,,,+34 942060925,,https://www.mercadona.es/,"Mo-Fr 9:00-21:30, Sa 9:00-15:00, Su off",,,,,43.4252659,-3.8393508
node/8772210349,Mercadona,Mercadona,,supermarket,,Avenida de Madrid,Avenida de Madrid,,38007,Santa Cruz de Tenerife,,,,+34 922 21 36 59,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,28.4633317,-16.2640725
node/8821974819,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,,39.8498057,-0.4866436
node/8990621417,Mercadona,Mercadona,,supermarket,,,,,36969,,,,,,,https://www.mercadona.es,,,,,,42.4345944,-8.8062271
node/9004481871,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,,28.4662025,-16.287206
node/9103830421,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,43.2883876,-5.6708159
node/9129945650,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,38.6372525,-0.866128
node/9160856244,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,37.9928451,-1.1295949
node/9353775828,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,yes,41.6448914,-0.893681
node/9378941027,Mercadona,Mercadona,,supermarket,,Carrer de la Democràcia 49,Carrer de la Democràcia,49,46018,València,,,,+34 963 79 09 13,,https://mercadona.es,Mo-Sa 09:00-21:30,,,,,39.4733742,-0.3999753
node/9410028050,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,yes,,41.6042857,2.2856069
node/9425749925,Mercadona,Mercadona,,supermarket,,Calle Aspa 2,Calle Aspa,2,13170,Miguelturra,,,,+34 926242220,,https://info.mercadona.es/,Mo-Sa 09:00-21:30,,,,,38.9672859,-3.8930681
node/9425749926,Mercadona,Mercadona,,supermarket,,Calle Real 26/28,Calle Real,26/28,13002,Ciudad Real,,,,+34 926226823,,https://info.mercadona.es/,Mo-Sa 09:00-21:30,,,,,38.9875878,-3.9324577
node/9443076683,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,yes,40.3863761,-3.7352796
node/9446602612,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,39.5801583,2.6544734
node/9588075606,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,40.5237081,-3.6566066
node/9591999585,Mercadona,Mercadona,,supermarket,,Calle Carcagente 20,Calle Carcagente,20,12005,Castellón de la Plana,,,,,,https://www.mercadona.es/,,,,,,39.9806134,-0.0325619
node/9656673730,Mercadona,Mercadona,,supermarket,,Calle Maximino Miyar 3,Calle Maximino Miyar,3,,Villaviciosa,,,,+34 984 01 66 88,,,Mo-Sa 09:00-21:30,,,,,43.4774475,-5.4369696
node/9680794830,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,36.1341965,-5.4637925
node/9720516317,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,43.2488875,-2.9444346
node/9729210161,Mercadona,Mercadona,,supermarket,,Avinguda del Carrilet 67,Avinguda del Carrilet,67,8902,l'Hospitalet de Llobregat,,,,,,,We-Sa 09:00-21:30; Mo 09:00-21:00,,,,,41.3642891,2.1276222
node/9733110682,Mercadona,Mercadona,,supermarket,,,,,41012,Sevilla,,,,,,,,,,,,37.3441038,-5.9893559
node/9836896824,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,37.8327962,-0.7864806
node/9860477717,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,43.4498452,-8.174142
node/9884990834,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,yes,28.3300859,-16.3726497
node/9904899921,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,yes,37.1292,-5.4558243
node/9919051317,Mercadona,Mercadona,,supermarket,,Calle de los Aparejadores,Calle de los Aparejadores,,,Oviedo / Uviéu,,,,,,,Mo-Su 09:00-21:30,,,,yes,43.3652464,-5.8424208
node/9927458119,Mercadona,Mercadona,,supermarket,,Alfonso X el Sabio 2,Alfonso X el Sabio,2,,Linares,,,,,,https://www.mercadona.es,,,,,,38.0904953,-3.6292055
node/9929721695,Mercadona,,,supermarket,,,,,,,,,,,,,,,,,,37.7593681,-0.8451673
node/9935116620,Mercadona,Mercadona,,supermarket,,,,,8028,,,,,,,,Mo-Sa 09:00-21:00,,,,,41.3746133,2.1336988
node/9963589643,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,38.2347577,-1.4121988
node/9979049239,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,38.826499,-0.5914131
node/9981375214,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,39.5907504,2.6786581
node/10039857017,Mercadona,,,supermarket,,,,,,,,,,,,,,,,,,41.4283624,2.1946917
node/10067667379,Mercadona,Mercadona,,supermarket,,Avenida de los Hoyos 2,Avenida de los Hoyos,2,28860,Paracuellos del Jarama,,,,34910688559,,https://www.mercadona.es/,Mo-Sa 09:00-21:30,,,,,40.5089018,-3.5125635
node/10080777816,Mercadona,Mercadona,,supermarket,,"Carrer de Francesc Salvà i Pizà, escultor","Carrer de Francesc Salvà i Pizà, escultor",,7141,Marratxí,,,,,,https://www.mercadona.es,,,,,,39.5950635,2.6908021
node/10101502584,Mercadona,Mercadona,Navalmoral de la Mata,supermarket,,,,,,,,,,,,,,,,,,39.8906667,-5.5280226
node/10146531969,Mercadona,Mercadona,,supermarket,,,,,,,,,,34956798192,,https://www.mercadona.es/,,,,,,36.1403139,-5.4518941
node/10187949218,Mercadona,,,supermarket,,,,,,,,,,,,,Mo-Sa 09:30-21:30,,,,,41.3103882,2.0263543
node/10211509419,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,yes,41.4245433,2.2075838
node/10238289766,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,09:00-21:30,,,,,36.9327048,-5.2528
node/10244621638,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,39.9596818,-4.8310626
node/10245102242,Mercadona,Mercadona,,supermarket,,Calle del Corazón de María 17,Calle del Corazón de María,17,28002,Madrid,,,,+34 913544491,,,,,,,,40.4422303,-3.6689992
node/10245416309,Mercadona,Mercadona,,supermarket,,Carretera Tejina - Tacoronte,Carretera Tejina - Tacoronte,,38350,,,,,,,https://www.mercadona.es/,Mo-Sa 09:00-21:30,,,,,28.5326368,-16.3695788
node/10271252409,Mercadona,,,supermarket,,Avenida de las Playas 7,Avenida de las Playas,7,35510,,,,,,,,Mo-Sa 09:00-21:30,,,,yes,28.9211611,-13.664936
node/10570818459,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,40.2958169,-3.8152547
node/10592506271,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,yes,36.2915088,-5.3005312
node/10596302942,Mercadona,Mercadona,,supermarket,,Calle de Fuencarral 77,Calle de Fuencarral,77,28004,Madrid,,,,34913809735,,https://www.mercadona.es/,Mo-Sa 09:00-21:30,,,,,40.4251837,-3.7013245
node/10616133264,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,yes,36.7745874,-2.8031817
node/10652025304,Mercadona,Mercadona,,supermarket,,Passeig de la Zona Franca 25,Passeig de la Zona Franca,25,,,,,,,,,,,,,,41.3523033,2.1443556
node/10656345071,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,38.2798485,-0.7133372
node/10719267985,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,40.4249883,-3.6342539
node/10726870705,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,39.5904853,2.6466863
node/10792700360,Mercadona,Mercadona,,supermarket,,Calle de Almería,Calle de Almería,,,Arroyomolinos,,,,,,,,,,,,40.2765841,-3.9144836
node/10795794767,Mercadona,,,supermarket,,,,,,,,,,,,,,,,,,41.5220405,2.2231067
node/10907723805,Mercadona,Mercadona,,supermarket,,Avenida de Adolfo Suárez,Avenida de Adolfo Suárez,,16400,Tarancón,,,,34800500220,,https://www.mercadona.es/,Mo-Sa 09:00-21:00,,,,,40.0040925,-3.0055463
node/10968999805,Mercadona,Mercadona,,supermarket,,Calle Píndaro s/n,Calle Píndaro,s/n,29010,,,,,,,http://www mercadona.es,Su-Fr 09:00-21:30; Sa 00:00-24:00,,,,,36.7198924,-4.4818073
node/10990441387,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,39.4648872,-0.3895535
node/11015706208,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,40.2962013,-3.7480727
node/11124585051,Mercadona,Mercadona,,supermarket,,Calle de Serrano 61,Calle de Serrano,61,,,,,,+34 917 16 48 62,,https://mercadona.es,Mo-Sa 09:00-21:30; Su off,,,,,40.432063,-3.6874155
node/11150041647,Mercadona,Mercadona,,supermarket,,"Plaza Centenari del Joguet, Av. de Juan Carlos I","Plaza Centenari del Joguet, Av. de Juan Carlos I",,3440,Ibi,,,,,,,Mo-Sa 09:00-21:30,,,,,38.6245453,-0.5735975
node/11164502253,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,39.5422572,-0.3874817
node/11183488685,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,39.2211313,-3.6110021
node/11192631037,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,36.632377,-6.3686544
node/11235951899,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,38.0394381,-4.0405948
node/11254892419,Mercadona,Mercadona,,supermarket,,Avenida Los Majuelos,Avenida Los Majuelos,,,Santa Cruz de Tenerife,,,,,,,,,,,,28.4430838,-16.3115125
node/11302745570,Mercadona,,,supermarket,,,,,,,,,,,,,,,,,,41.4380629,2.1702162
node/11361979154,Mercadona,Mercadona,,supermarket,,,,,,,,,,34926050200,,,,,,,,39.0729661,-3.6016694
node/11369673349,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,41.5075812,2.1392221
node/11374150872,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,28.419224,-13.8648337
node/11379256933,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,37.0944832,-4.3776627
node/11392948961,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,,38.7099221,-0.4621922
node/11460167193,Mercadona,Mercadona,,supermarket,,Plaça d'Evarist Fàbregas,Plaça d'Evarist Fàbregas,,,Reus,,,,,,,,,,,,41.1553215,1.1106068
node/11465856181,Mercadona,,,supermarket,,,,,,,,,,,,,,,,,,41.4811567,2.0706759
node/11486004547,Mercadona,,,supermarket,,,,,,,,,,,,,,,,,,39.9922031,-0.0630551
node/11497760171,Mercadona,,,supermarket,,,,,,,,,,,,,,,,,,41.4812775,2.0705793
node/11504519497,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,28.0287725,-15.3951814
node/11514088214,Mercadona,,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,,39.457857,-0.3626041
node/11526396812,Mercadona,Mercadona,,supermarket,,Calle del General Pardiñas 99,Calle del General Pardiñas,99,28006,,,,,,,https://www.mercadona.es/,Mo-Sa 09:00-21:30,,,,,40.4365015,-3.6790051
node/11547267909,Mercadona,,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,,28.4913645,-16.3236433
node/11575821812,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,37.8587473,-4.7859698
node/11582168698,Mercadona,Mercadona,,supermarket,,Carretera Sierra Alhamilla s/n,Carretera Sierra Alhamilla,s/n,4004,Almería,,,,+34 950631052,,,Mo-Sa 09:00-21:30,,,,,36.8336676,-2.4573188
node/11615115592,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,40.2908998,-3.8228184
node/11701916155,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,28.0329378,-15.4042847
node/11703851185,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,42.5916802,-5.5665861
node/11861536491,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,yes,36.1188898,-5.4530574
node/11939363969,Mercadona,Mercadona,,supermarket,,Avenida Alcalde Manuel Cabello,Avenida Alcalde Manuel Cabello,,41900,,,,,+34 955 79 65 64,,https://www.mercadona.es/,Mo-Sa 09:00-21:30,,,,,37.4037886,-6.0383155
node/11960017228,Mercadona,Mercadona,,supermarket,,Calle Pirineos,Calle Pirineos,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,42.0386509,0.1300787
node/11974775310,Mercadona,Mercadona,,supermarket,,Carrer de les Torres 2,Carrer de les Torres,2,,,,,,,,,,,,,,41.447245,2.1793667
node/12015386995,Mercadona,Mercadona,CALLE UBEDA,supermarket,,Calle Úbeda,Calle Úbeda,,23700,Linares,,,,,,,Mo-Su 09:00-21:00,,,,,38.0957989,-3.6236703
node/12026095769,Mercadona,,,supermarket,,,,,,,,,,,,,,,,,,41.4320924,2.2170256
node/12063891493,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,39.4665053,-0.3501865
node/12068579348,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:00,,,,,38.0951413,-1.8669285
node/12110585516,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,41.9674976,2.784273
node/12120089841,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,40.454942,-3.5858504
node/12142313419,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,yes,40.9433112,-5.6801604
node/12151663523,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,37.4420719,-4.1969385
node/12218883092,Mercadona,Mercadona,,supermarket,,Paseo de Los Melancólicos 30,Paseo de Los Melancólicos,30,28005,Madrid,,,,+34 913350108,,,Mo-Sa 09:00-21:30,,,,,40.4025408,-3.7209674
node/12231547941,Mercadona,,,supermarket,,Calle Poeta Ernesto Nebot 1,Calle Poeta Ernesto Nebot,1,,,,,,+34 964 36 30 84,,https://www.mercadona.es/,Mo-Sa 09:00-21:30,,,,,40.0704118,-0.2158717
node/12239457001,Mercadona,,,supermarket,,,,,,,,,,,,,,,,,,41.4381691,2.1807348
node/12320992301,Mercadona,Mercadona,,supermarket,,,,,,,,,,34800500220,,https://www.mercadona.es/,Mo-Sa 09:00-21:00,,,,,40.7216998,0.7251142
node/12323135569,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,36.8833345,-2.4345716
node/12371805349,Mercadona,Mercadona,,supermarket,,Avenida María Auxiliadora,Avenida María Auxiliadora,,11300,La Línea de la Concepción,,,,,,,,,,,,36.162436,-5.3456341
node/12386032854,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,39.4214846,-0.3858628
node/12407425101,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,,40.409919,-3.9073481
node/12415668476,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,40.474538,0.4757698
node/12421757409,Mercadona,Mercadona,,supermarket,,Avinguda de Miquel Batllori 55,Avinguda de Miquel Batllori,55,25001,Lleida,,,,+34 973305490,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,41.6049742,0.6354051
